isFraud,type,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
No,TRANSFER,331,1964162.54,0,0,2051493.01,4015655.55
No,CASH_OUT,331,274902.44,0,0,1217512.49,1492414.92
No,CASH_OUT,331,38389.32,0,0,523075.26,561464.58
No,CASH_OUT,331,257406.79,0,0,403410.97,660817.76
No,CASH_OUT,331,332830.63,0,0,446948.43,779779.06
No,CASH_OUT,331,72829.95,21121,0,100716.41,173546.37
No,CASH_OUT,331,156800.12,802,0,358389.39,515189.51
No,CASH_OUT,331,75090.95,1001,0,936803.54,1011894.49
No,TRANSFER,331,600341.01,78870,0,785544.68,1385885.69
No,CASH_OUT,331,212217.46,35610,0,3573322.49,3785539.95
No,CASH_OUT,331,81273.37,743439,662165.63,0,81273.37
No,CASH_OUT,331,4321.45,0,0,469136,473457.45
No,TRANSFER,331,299563.43,0,0,938068.65,1237632.08
No,CASH_OUT,331,390361.94,192,0,14903.65,405265.59
No,CASH_OUT,331,25585,10555,0,1415020.96,1440605.96
No,CASH_OUT,331,301463.84,0,0,581257.7,882721.54
No,CASH_OUT,331,42172.12,114487,72314.88,179979.43,222151.55
No,CASH_OUT,331,235271.77,58990,0,0,235271.77
No,CASH_OUT,331,273778.05,0,0,467376.77,741154.82
No,CASH_OUT,331,180605.25,210384,29778.75,949594.99,1130200.25
No,CASH_OUT,331,140440.12,0,0,2209351.95,2349792.07
No,CASH_OUT,331,124084.26,0,0,298457.14,422541.4
No,TRANSFER,331,39401.22,0,0,725488.55,764889.77
No,TRANSFER,331,1111391.93,210,0,14152,1125543.93
No,CASH_OUT,331,190198.87,0,0,7674351.54,7864550.4
No,CASH_OUT,331,382676.66,0,0,2883726,3266402.66
No,CASH_OUT,331,100583.97,111776,11192.03,630077.18,730661.15
No,CASH_OUT,331,53109.75,99998.71,46888.96,6372099.65,6425209.4
No,CASH_OUT,331,129586.83,0,0,624907.69,754494.52
No,CASH_OUT,331,458685.82,22397,0,1349550.71,1808236.53
No,CASH_OUT,331,2564.15,0,0,2640343.84,2642907.99
No,CASH_OUT,331,52777.73,0,0,2288758.19,2341535.92
No,CASH_OUT,331,132129.33,305419,173289.67,1234182.41,1366311.73
No,CASH_OUT,331,114883.87,0,0,8010340.37,8125224.23
No,CASH_OUT,331,225214.9,428,0,0,225214.9
No,CASH_OUT,331,92200.6,48836,0,314998.07,407198.68
No,TRANSFER,331,553651.26,0,0,1408710.53,1962361.79
No,CASH_OUT,331,81873.5,0,0,684545.18,766418.68
Yes,TRANSFER,331,420330.71,420330.71,0,0,0
Yes,CASH_OUT,331,420330.71,420330.71,0,99227.28,519557.99
Yes,TRANSFER,331,161859.16,161859.16,0,0,0
Yes,CASH_OUT,331,161859.16,161859.16,0,0,161859.16
Yes,TRANSFER,331,398219.08,398219.08,0,0,0
Yes,CASH_OUT,331,398219.08,398219.08,0,0,398219.08
No,CASH_OUT,332,93269.9,0,0,486676.91,579946.81
No,CASH_OUT,332,148039.77,157375,9335.23,519413.49,667453.25
No,CASH_OUT,332,382657.52,0,0,4695248,5077905.52
No,CASH_OUT,332,184177.56,0,0,8734961.62,8919139.19
No,CASH_OUT,332,244034.52,52797,0,336010.41,580044.93
No,CASH_OUT,332,151841.35,0,0,2133215.3,2285056.65
No,CASH_OUT,332,238251.45,0,0,9248533.5,9486784.95
No,TRANSFER,332,3228868.82,0,0,7131527.16,10360395.97
No,CASH_OUT,332,331780.33,0,0,2507481.36,2839261.69
No,TRANSFER,332,263941.34,0,0,5738623.37,6002564.7
No,CASH_OUT,332,483342.21,63038.13,0,11575742.29,12059084.5
No,CASH_OUT,332,47257.94,0,0,631084.87,678342.81
No,CASH_OUT,332,191932.61,0,0,383916.59,575849.2
No,CASH_OUT,332,17272.46,0,0,405495.85,422768.31
No,CASH_OUT,332,189464.51,0,0,1898817.64,2088282.15
No,CASH_OUT,332,138146.25,1,0,3797814.68,3935960.93
No,CASH_OUT,332,133737.32,447750.44,314013.12,673668.9,807406.23
No,CASH_OUT,332,9940.11,0,0,882729.48,892669.58
No,CASH_OUT,332,345752.72,0,0,3413730.87,3759483.59
No,CASH_OUT,332,83282.32,0,0,799052.11,882334.43
No,CASH_OUT,332,43683.25,19966,0,0,43683.25
No,CASH_OUT,332,129945.41,56290,0,0,129945.41
No,CASH_OUT,332,235527.75,66585,0,3286637,3522164.75
No,TRANSFER,332,942572.03,21784,0,0,942572.03
No,CASH_OUT,332,18050.36,62061,44010.64,477388.94,495439.3
No,TRANSFER,332,1143223.91,107958,0,220157.65,1363381.56
No,CASH_OUT,332,157001.55,10694,0,527905.7,688053.57
No,CASH_OUT,332,298171.62,0,0,2161576.09,2459747.71
No,CASH_OUT,332,306318.35,0,0,1397012.84,1703331.2
No,CASH_OUT,332,127288.73,0,0,935362.86,1062651.6
No,CASH_OUT,332,157291.69,189,0,1449671.98,1606963.66
No,TRANSFER,332,676150.07,0,0,20287068.83,20963218.9
No,CASH_OUT,332,13315.68,498514,485198.32,0,13315.68
No,CASH_OUT,332,187560.52,70170,0,0,187560.52
No,TRANSFER,332,4432759.64,0,0,19111385.4,23544145.04
No,CASH_OUT,332,1101.45,592,0,131155.14,132256.6
No,CASH_OUT,332,39582.17,36932.75,0,0,39582.17
No,CASH_OUT,332,67283.74,0,0,2188491.46,2255775.2
No,CASH_OUT,332,139625.52,53467,0,1901117.02,2040742.55
Yes,TRANSFER,332,19226.25,19226.25,0,0,0
Yes,CASH_OUT,332,19226.25,19226.25,0,0,19226.25
Yes,TRANSFER,332,282018,282018,0,0,0
Yes,CASH_OUT,332,282018,282018,0,2255136.89,2537154.89
Yes,TRANSFER,332,301579.42,301579.42,0,0,0
Yes,CASH_OUT,332,301579.42,301579.42,0,125555.26,427134.68
No,CASH_OUT,333,87344.05,49907,0,0,87344.05
No,TRANSFER,333,246201.57,0,0,720771.74,966973.31
No,TRANSFER,333,1045659.57,0,0,8302373.99,9348033.56
No,CASH_OUT,333,133445.72,1596,0,420635.89,554081.61
No,TRANSFER,333,1550212,0,0,2087805.43,3638017.42
No,CASH_OUT,333,207514.65,0,0,965836.04,1173350.69
No,CASH_OUT,333,214410.42,0,0,257185.57,471596
No,CASH_OUT,333,43110.84,0,0,214775.47,257886.31
No,CASH_OUT,333,110876.59,0,0,693931.79,804808.38
No,CASH_OUT,333,124475.78,24941,0,8297537.8,8422013.58
No,CASH_OUT,333,56157.13,24551,0,132817.53,188974.66
No,TRANSFER,333,383119.17,0,0,2274825.76,2657944.94
No,CASH_OUT,333,353061.05,0,0,389071.65,742132.71
No,CASH_OUT,333,5181.37,0,0,1891904.1,1897085.46
No,CASH_OUT,333,203143.14,30726,0,0,203143.14
No,TRANSFER,333,733.46,0,0,2459853.96,2460587.42
No,CASH_OUT,333,227764.69,0,0,1042738.88,1270503.57
No,CASH_OUT,333,83844.36,0,0,90863.98,174708.34
No,TRANSFER,333,768241.34,143939.88,0,7460551.37,8228792.71
Yes,TRANSFER,333,2070939.88,2070939.88,0,0,0
Yes,CASH_OUT,333,2070939.88,2070939.88,0,22160714.25,24231654.14
Yes,TRANSFER,333,17207.65,17207.65,0,0,0
Yes,CASH_OUT,333,17207.65,17207.65,0,0,17207.65
Yes,TRANSFER,333,613386.47,613386.47,0,0,0
Yes,CASH_OUT,333,613386.47,613386.47,0,11220969.14,11834355.61
Yes,TRANSFER,333,1861928.35,1861928.35,0,0,0
Yes,CASH_OUT,333,1861928.35,1861928.35,0,554516.48,2416444.82
No,CASH_OUT,334,55915.12,10510,0,0,55915.12
No,CASH_OUT,334,148303.53,57652.55,0,636655.59,784959.13
No,CASH_OUT,334,83431.65,0,0,1375723.91,1459155.56
No,CASH_OUT,334,87469.39,0,0,1296984.4,1384453.78
No,TRANSFER,334,265617.13,30480,0,0,265617.13
No,CASH_OUT,334,45376.05,10471,0,0,45376.05
No,TRANSFER,334,222703.26,0,0,357378.1,580081.35
No,CASH_OUT,334,91709.13,388,0,0,91709.13
No,TRANSFER,334,79797.9,35951,0,0,79797.9
No,CASH_OUT,334,223355.74,38571.72,0,1337772.25,1561127.99
Yes,TRANSFER,334,554501.15,554501.15,0,0,0
Yes,CASH_OUT,334,554501.15,554501.15,0,225415.81,779916.96
Yes,TRANSFER,334,972142.03,972142.03,0,0,0
Yes,CASH_OUT,334,972142.03,972142.03,0,0,972142.03
No,CASH_OUT,335,221942.4,0,0,2834745.44,3056687.84
No,CASH_OUT,335,117960.46,0,0,1148632.18,1266592.64
No,TRANSFER,335,304252.61,21285,0,84943.15,389195.76
No,CASH_OUT,335,40531.96,3398,0,7176221.23,7216753.19
No,TRANSFER,335,215210.67,10418,0,125371.7,340582.36
No,CASH_OUT,335,189283.41,0,0,2316064.82,2505348.23
Yes,TRANSFER,335,723915.85,723915.85,0,0,0
Yes,CASH_OUT,335,723915.85,723915.85,0,156579.28,880495.13
Yes,TRANSFER,335,1495203.8,1495203.8,0,0,0
Yes,CASH_OUT,335,1495203.8,1495203.8,0,0,1495203.8
No,CASH_OUT,336,59712.91,106341,46628.09,580489.32,640202.23
No,CASH_OUT,336,15568.96,0,0,359935.29,375504.25
Yes,TRANSFER,336,964388.1,964388.1,0,0,0
Yes,CASH_OUT,336,964388.1,964388.1,0,572484.42,1536872.53
Yes,TRANSFER,336,170038.31,170038.31,0,0,0
Yes,CASH_OUT,336,170038.31,170038.31,0,88268.89,258307.2
Yes,TRANSFER,336,1950022.93,1950022.93,0,0,0
Yes,CASH_OUT,336,1950022.93,1950022.93,0,0,1950022.93
Yes,TRANSFER,336,38115,38115,0,0,0
Yes,CASH_OUT,336,38115,38115,0,190197.12,228312.12
Yes,TRANSFER,336,5903457.39,5903457.39,0,0,0
Yes,CASH_OUT,336,5903457.39,5903457.39,0,25879.97,5929337.36
Yes,TRANSFER,336,9207.38,9207.38,0,0,0
Yes,CASH_OUT,336,9207.38,9207.38,0,0,9207.38
Yes,TRANSFER,336,786573,786573,0,0,0
Yes,CASH_OUT,336,786573,786573,0,0,786573
Yes,TRANSFER,336,205129.12,205129.12,0,0,0
Yes,CASH_OUT,336,205129.12,205129.12,0,480559.02,685688.15
Yes,TRANSFER,336,15560.34,15560.34,0,0,0
Yes,CASH_OUT,336,15560.34,15560.34,0,1013358.63,1028918.97
Yes,TRANSFER,337,505580.22,505580.22,0,0,0
Yes,CASH_OUT,337,505580.22,505580.22,0,18262.25,523842.47
Yes,TRANSFER,337,88748.63,88748.63,0,0,0
Yes,CASH_OUT,337,88748.63,88748.63,0,664794.37,753543
Yes,TRANSFER,337,623152.72,623152.72,0,0,0
Yes,CASH_OUT,337,623152.72,623152.72,0,847223.26,1470375.97
Yes,TRANSFER,337,46073.56,46073.56,0,0,0
Yes,CASH_OUT,337,46073.56,46073.56,0,1962.98,48036.54
Yes,TRANSFER,337,658637.38,658637.38,0,0,0
Yes,CASH_OUT,337,658637.38,658637.38,0,0,658637.38
Yes,TRANSFER,338,119443.3,119443.3,0,0,0
Yes,CASH_OUT,338,119443.3,119443.3,0,890204.05,1009647.35
Yes,TRANSFER,338,143340.15,143340.15,0,0,0
Yes,CASH_OUT,338,143340.15,143340.15,0,459383.83,602723.98
Yes,TRANSFER,339,343177.04,343177.04,0,0,0
Yes,CASH_OUT,339,343177.04,343177.04,0,0,343177.04
Yes,TRANSFER,339,164382.72,164382.72,0,0,0
Yes,CASH_OUT,339,164382.72,164382.72,0,445530.63,609913.36
Yes,TRANSFER,339,6515.64,6515.64,0,0,0
Yes,CASH_OUT,339,6515.64,6515.64,0,15607.94,22123.59
Yes,TRANSFER,339,373531.87,373531.87,0,0,0
Yes,CASH_OUT,339,373531.87,373531.87,0,77985.49,451517.36
Yes,TRANSFER,339,1532281.61,1532281.61,0,0,0
Yes,CASH_OUT,339,1532281.61,1532281.61,0,0,1532281.61
Yes,TRANSFER,340,92145.4,92145.4,0,0,0
Yes,CASH_OUT,340,92145.4,92145.4,0,388798.48,480943.88
Yes,TRANSFER,340,26478.48,26478.48,0,0,0
Yes,CASH_OUT,340,26478.48,26478.48,0,403400.86,429879.34
Yes,TRANSFER,340,4896179.38,4896179.38,0,0,0
Yes,CASH_OUT,340,4896179.38,4896179.38,0,462959.29,5359138.67
Yes,TRANSFER,340,596127.11,596127.11,0,0,0
Yes,CASH_OUT,340,596127.11,596127.11,0,0,596127.11
Yes,TRANSFER,340,4677358.76,4677358.76,0,0,0
Yes,CASH_OUT,340,4677358.76,4677358.76,0,0,4677358.76
Yes,TRANSFER,341,127528.92,127528.92,0,0,0
Yes,CASH_OUT,341,127528.92,127528.92,0,0,127528.92
Yes,TRANSFER,341,357824.01,357824.01,0,0,0
Yes,CASH_OUT,341,357824.01,357824.01,0,158077.81,515901.82
Yes,TRANSFER,341,3011102.29,3011102.29,0,0,0
Yes,CASH_OUT,341,3011102.29,3011102.29,0,1925102.87,4936205.15
Yes,TRANSFER,341,929787.24,929787.24,0,0,0
Yes,CASH_OUT,341,929787.24,929787.24,0,8148960.26,9078747.5
Yes,TRANSFER,341,414394.38,414394.38,0,0,0
Yes,CASH_OUT,341,414394.38,414394.38,0,900092.02,1314486.4
Yes,TRANSFER,342,253261.36,253261.36,0,0,0
Yes,CASH_OUT,342,253261.36,253261.36,0,0,253261.36
Yes,TRANSFER,342,22402.21,22402.21,0,0,0
Yes,CASH_OUT,342,22402.21,22402.21,0,192795.07,215197.27
Yes,TRANSFER,342,127018.14,127018.14,0,0,0
Yes,CASH_OUT,342,127018.14,127018.14,0,0,127018.14
Yes,TRANSFER,342,114308.2,114308.2,0,0,0
Yes,CASH_OUT,342,114308.2,114308.2,0,0,114308.2
Yes,TRANSFER,342,348952.97,348952.97,0,0,0
Yes,CASH_OUT,342,348952.97,348952.97,0,203323.19,552276.17
Yes,TRANSFER,342,549159.68,549159.68,0,0,0
Yes,CASH_OUT,342,549159.68,549159.68,0,5479220.09,6028379.77
Yes,TRANSFER,342,21279.19,21279.19,0,0,0
Yes,CASH_OUT,342,21279.19,21279.19,0,2205.4,23484.59
Yes,TRANSFER,343,540530.08,540530.08,0,0,0
Yes,CASH_OUT,343,540530.08,540530.08,0,3707887.19,4248417.27
Yes,TRANSFER,343,101013.32,101013.32,0,0,0
Yes,CASH_OUT,343,101013.32,101013.32,0,0,101013.32
Yes,TRANSFER,343,802417.45,802417.45,0,0,0
Yes,CASH_OUT,343,802417.45,802417.45,0,49645.31,852062.77
Yes,TRANSFER,343,59829.03,59829.03,0,0,0
Yes,CASH_OUT,343,59829.03,59829.03,0,0,59829.03
Yes,TRANSFER,343,237943.62,237943.62,0,0,0
Yes,CASH_OUT,343,237943.62,237943.62,0,2391221.01,2629164.62
Yes,TRANSFER,343,908228.29,908228.29,0,0,0
Yes,CASH_OUT,343,908228.29,908228.29,0,0,908228.29
Yes,TRANSFER,344,272997.35,272997.35,0,0,0
Yes,CASH_OUT,344,272997.35,272997.35,0,0,272997.35
Yes,TRANSFER,344,2231580.5,2231580.5,0,0,0
Yes,CASH_OUT,344,2231580.5,2231580.5,0,499195.63,2730776.13
Yes,TRANSFER,344,118499.44,118499.44,0,0,0
Yes,CASH_OUT,344,118499.44,118499.44,0,1881892.83,2000392.27
No,TRANSFER,345,4826393.66,104266,0,0,4826393.66
No,CASH_OUT,345,337915.59,0,0,7243011.49,7580927.08
No,TRANSFER,345,980964.29,0,0,4490729.75,5471694.05
No,TRANSFER,345,392037.95,0,0,5657042.5,6049080.45
No,CASH_OUT,345,59748.41,12017,0,247992.16,307740.57
No,TRANSFER,345,3944682.6,749,0,0,3944682.6
No,CASH_OUT,345,22722.76,6985,0,41198.64,63921.4
No,CASH_OUT,345,303437.57,791419,487981.43,665882.62,969320.19
No,CASH_OUT,345,201443.71,176256,0,40771.49,242215.2
No,CASH_OUT,345,43354.75,0,0,639385.08,682739.83
No,TRANSFER,345,391515.36,0,0,2748804.19,3140319.55
No,CASH_OUT,345,336806.33,87690,0,11210.78,348017.1
No,CASH_OUT,345,527573.95,0,0,2189214.15,2716788.1
No,CASH_OUT,345,209052.04,143384,0,92046.36,301098.4
No,CASH_OUT,345,480334.07,806,0,4554618.19,5034952.26
No,CASH_OUT,345,33017.36,0,0,1559612.93,1592630.29
No,CASH_OUT,345,2201.81,754,0,600926.54,603128.35
No,CASH_OUT,345,445649.93,0,0,20803894.99,21249544.93
Yes,TRANSFER,345,116940.32,116940.32,0,0,0
Yes,CASH_OUT,345,116940.32,116940.32,0,491820.33,608760.65
Yes,TRANSFER,345,927729.13,927729.13,0,0,0
Yes,CASH_OUT,345,927729.13,927729.13,0,0,927729.13
Yes,TRANSFER,345,8994286.69,8994286.69,0,0,0
Yes,CASH_OUT,345,8994286.69,8994286.69,0,0,8994286.69
Yes,TRANSFER,345,132973.41,132973.41,0,0,0
Yes,CASH_OUT,345,132973.41,132973.41,0,0,132973.41
Yes,TRANSFER,345,128936.95,128936.95,0,0,0
Yes,CASH_OUT,345,128936.95,128936.95,0,1741561.22,1870498.17
Yes,TRANSFER,345,166271.16,166271.16,0,0,0
Yes,CASH_OUT,345,166271.16,166271.16,0,971534.25,1137805.42
No,CASH_OUT,346,169132.8,1972,0,361200.06,530332.86
No,CASH_OUT,346,214105.07,106807,0,0,214105.07
No,CASH_OUT,346,34353.88,0,0,918907.75,953261.63
No,CASH_OUT,346,149022.47,11943,0,856608.33,1005630.81
No,TRANSFER,346,384085.36,0,0,523589.28,907674.64
No,CASH_OUT,346,145229.9,0,0,671251.52,816481.41
No,CASH_OUT,346,89106.17,0,0,131114.46,220220.63
No,CASH_OUT,346,98740.64,30569,0,7185603.98,7284344.62
No,TRANSFER,346,1723906.17,20083,0,788925.56,2512831.73
No,CASH_OUT,346,91257.65,0,0,599782.33,691039.98
No,CASH_OUT,346,441517.26,0,0,7857108.72,8298625.98
No,CASH_OUT,346,92532.16,0,0,173394.79,265926.95
No,CASH_OUT,346,166598.83,0,0,2250508.97,2417107.8
No,CASH_OUT,346,550273.04,40103,0,650281.22,1200554.26
No,CASH_OUT,346,275967.8,0,0,660661.33,936629.12
No,CASH_OUT,346,242270.46,15676,0,254854.09,497124.55
No,CASH_OUT,346,13522.37,0,0,349133.18,362655.55
No,CASH_OUT,346,180993.27,6632,0,117525.11,298518.39
No,CASH_OUT,346,86568.65,0,0,913896.67,1000465.32
No,TRANSFER,346,719530.45,0,0,3429970.39,4149500.84
No,CASH_OUT,346,315318.27,154,0,162416.22,477734.49
No,CASH_OUT,346,149233.01,1577,0,186379.33,335612.34
No,CASH_OUT,346,23502.63,414,0,236689.91,260192.55
No,CASH_OUT,346,107741.92,9187,0,810244.81,917986.72
No,CASH_OUT,346,64186.22,5035,0,36246.65,100432.87
No,CASH_OUT,346,390021.27,0,0,746479.17,1136500.44
No,CASH_OUT,346,443059.97,193946,0,172349.3,615409.27
No,CASH_OUT,346,13902.86,0,0,862826.89,876729.75
No,CASH_OUT,346,34715.7,0,0,36337.45,71053.15
No,CASH_OUT,346,123571.62,0,0,156141.07,279712.68
No,CASH_OUT,346,41237.99,26150,0,95108.08,136346.07
No,CASH_OUT,346,6462.73,34243,27780.27,772783.05,779245.78
No,CASH_OUT,346,344537.83,13813,0,192889.61,537427.43
No,TRANSFER,346,1225571.21,18307,0,0,1225571.21
No,CASH_OUT,346,174734.94,1868.92,0,175125.88,191696.59
Yes,TRANSFER,346,1504870.33,1504870.33,0,0,0
Yes,CASH_OUT,346,1504870.33,1504870.33,0,395631.79,1900502.12
Yes,TRANSFER,346,180110.22,180110.22,0,0,0
Yes,CASH_OUT,346,180110.22,180110.22,0,0,180110.22
Yes,TRANSFER,346,516355.22,516355.22,0,0,0
Yes,CASH_OUT,346,516355.22,516355.22,0,146473.93,662829.14
No,CASH_OUT,347,31862.7,0,0,1081438.55,1113301.25
No,CASH_OUT,347,358905.91,2536,0,15119.21,374025.12
No,CASH_OUT,347,131847.58,60406,0,116233.44,248081.02
No,CASH_OUT,347,8446.62,0,0,28203.26,36649.87
No,CASH_OUT,347,10486.13,21459,10972.87,118941.28,129427.41
No,CASH_OUT,347,192743.33,11484,0,0,192743.33
No,CASH_OUT,347,459489.76,21442,0,0,459489.76
No,CASH_OUT,347,383860.47,272323,0,0,383860.47
No,CASH_OUT,347,350308.58,51,0,67657.14,417965.72
No,TRANSFER,347,385780.82,0,0,2862931.84,3248712.66
No,CASH_OUT,347,364709.21,0,0,3433851.04,3798560.25
No,CASH_OUT,347,625754.11,49960,0,47330.47,673084.58
No,CASH_OUT,347,378926.71,0,0,2652700.68,3031627.4
No,CASH_OUT,347,273417.29,34349.21,0,321146.08,594563.37
No,TRANSFER,347,1062442.09,0,0,3509799.03,4572241.13
No,TRANSFER,347,215111.31,0,0,1374254.01,1589365.32
No,CASH_OUT,347,29104.51,0,0,12944374.87,12973479.38
No,TRANSFER,347,4505067.99,0,0,6436280.39,10941348.39
No,CASH_OUT,347,53627.05,32215,0,327184.51,380811.57
No,TRANSFER,347,1023974.97,13405,0,237552.91,1261527.88
No,CASH_OUT,347,245396.18,0,0,320106.68,565502.86
No,CASH_OUT,347,399548.47,0,0,13828264.79,14227813.25
No,TRANSFER,347,118049.49,0,0,846851.65,964901.13
No,TRANSFER,347,503059.54,0,0,554682.92,1057742.47
No,CASH_OUT,347,306143.75,0,0,3115015.18,3421158.93
No,CASH_OUT,347,40646.98,2588,0,0,40646.98
No,TRANSFER,347,70107.56,0,0,109862.17,179969.72
No,CASH_OUT,347,316878.35,32991,0,1362778.64,1679656.99
No,CASH_OUT,347,173966.44,138,0,717686.06,891652.51
No,CASH_OUT,347,463118.22,0,0,541930.92,1005049.14
No,CASH_OUT,347,536555.05,225758,0,76784.38,613339.43
No,CASH_OUT,347,468183.96,0,0,1681734.07,2149918.03
No,CASH_OUT,347,110770.92,0,0,542586.5,653357.42
No,CASH_OUT,347,88081,34879,0,329686.55,417767.56
No,CASH_OUT,347,211772.86,0,0,371915.21,583688.07
No,CASH_OUT,347,137983.3,50159,0,0,137983.3
No,CASH_OUT,347,115581.94,8957.22,0,40044.62,155626.56
No,CASH_OUT,347,196820.26,81334,0,1583650.05,1780470.31
No,CASH_OUT,347,126085.11,1054,0,524896.29,650981.4
No,CASH_OUT,347,130709.69,0,0,725902.91,856612.59
No,CASH_OUT,347,147859.58,15022,0,0,147859.58
No,CASH_OUT,347,11140.98,0,0,11223911.81,11235052.79
No,CASH_OUT,348,44739.42,21050,0,0,44739.42
No,CASH_OUT,348,440209.07,0,0,2078682.74,2518891.81
No,CASH_OUT,348,202573.36,0,0,3330558.39,3533131.75
No,CASH_OUT,348,68281.81,0,0,1061649.57,1129931.37
No,CASH_OUT,348,222324.83,0,0,240067.51,462392.34
No,CASH_OUT,348,283813.18,61914,0,0,283813.18
No,CASH_OUT,348,362735.97,0,0,14070496.31,14433232.28
No,CASH_OUT,348,480501.54,147306,0,0,480501.54
No,CASH_OUT,348,175485.72,82262,0,6177668.62,6353154.34
No,CASH_OUT,348,21389.45,0,0,456250.61,477640.06
No,TRANSFER,348,1468347.12,51631,0,70698.56,1539045.67
No,CASH_OUT,348,261075.27,0,0,3844398.9,4105474.17
No,CASH_OUT,348,120361.56,39266,0,3496924.8,3617286.36
No,CASH_OUT,348,270232.78,147466.36,0,1703917.97,1974150.76
No,TRANSFER,348,263762.01,0,0,539584.52,803346.53
No,CASH_OUT,348,484843.87,0,0,9396507.27,9881351.14
No,CASH_OUT,348,208476.06,2737,0,0,208476.06
No,TRANSFER,348,1850076.5,22058,0,103132.72,1953209.22
No,CASH_OUT,348,49939.48,0,0,51710.58,101650.06
No,CASH_OUT,348,182416.87,50149,0,427241.24,609658.11
No,CASH_OUT,348,224296.92,0,0,1781161.44,2005458.36
No,TRANSFER,348,487760.41,0,0,2033305.8,2521066.21
No,TRANSFER,348,5251146.9,79813,0,185350.13,5436497.03
No,TRANSFER,348,4987995.32,208563,0,243098.07,5231093.39
No,CASH_OUT,348,130597.03,13000,0,0,130597.03
No,TRANSFER,348,7098805.92,38456,0,0,7098805.92
No,CASH_OUT,348,334742.74,23424,0,2059349.14,2394091.88
No,CASH_OUT,348,64556.66,49625,0,0,64556.66
No,CASH_OUT,348,394698.85,0,0,3900311.45,4295010.3
No,CASH_OUT,348,303676.61,106133,0,0,303676.61
No,CASH_OUT,348,277566.63,60669,0,429659.24,707225.87
No,CASH_OUT,348,184997.72,0,0,5149982.46,5334980.18
No,CASH_OUT,348,158546.9,0,0,491649.33,650196.23
No,CASH_OUT,348,260764.01,0,0,466490.7,727254.7
No,CASH_OUT,348,125099.74,0,0,423509.23,548608.97
No,CASH_OUT,348,53776.29,0,0,168708.82,222485.11
No,TRANSFER,348,801561.66,296822.79,0,1827082.42,2628644.08
No,CASH_OUT,348,195844.7,51126,0,126331.64,322176.34
No,TRANSFER,348,693529.4,99683,0,666186.75,1359716.15
Yes,TRANSFER,348,291264.2,291264.2,0,0,0
Yes,CASH_OUT,348,291264.2,291264.2,0,439892.58,731156.78
Yes,TRANSFER,348,7445820.78,7445820.78,0,0,0
Yes,CASH_OUT,348,7445820.78,7445820.78,0,5473995.13,12919815.91
Yes,TRANSFER,348,31374.02,31374.02,0,0,0
Yes,CASH_OUT,348,31374.02,31374.02,0,0,31374.02
Yes,TRANSFER,348,142715.07,142715.07,0,0,0
Yes,CASH_OUT,348,142715.07,142715.07,0,1012855.59,1155570.66
No,CASH_OUT,349,62539.55,0,0,160055.23,222594.78
No,CASH_OUT,349,87391.85,990,0,0,87391.85
No,CASH_OUT,349,162930.7,965,0,79848.91,242779.6
No,CASH_OUT,349,303198.68,0,0,828888.42,1132087.1
No,CASH_OUT,349,45623.53,0,0,356022.68,405364.11
No,CASH_OUT,349,90219.47,6198,0,0,90219.47
No,CASH_OUT,349,14688.14,14850,161.86,0,14688.14
No,CASH_OUT,349,149883.25,0,0,22899983.65,23049866.9
No,TRANSFER,349,1900625.32,758,0,9198979.02,11099604.34
No,CASH_OUT,349,205019,22214.22,0,861113.17,1066132.17
No,TRANSFER,349,280212.12,86065.05,0,0,280212.12
No,CASH_OUT,349,32684.55,0,0,944934.64,977619.19
No,CASH_OUT,349,17931.7,20004,2072.3,0,17931.7
No,CASH_OUT,349,256447.31,266139,9691.69,11298456.88,11554904.19
No,CASH_OUT,349,232510.2,0,0,6534263.44,6702421.94
No,CASH_OUT,349,357392.17,110,0,471906.25,829298.42
No,CASH_OUT,349,73550.37,0,0,257635.41,331185.78
No,CASH_OUT,349,391769.09,105952,0,724704.98,1116474.07
No,TRANSFER,349,2137853.77,301757.14,0,12561381.3,14699235.06
No,CASH_OUT,349,126469.68,55165,0,0,126469.68
No,CASH_OUT,349,130450.68,0,0,197771.91,328222.6
No,CASH_OUT,349,46356.38,0,0,62742.06,109098.44
No,TRANSFER,349,564063.5,0,0,3758991.97,4323055.47
No,CASH_OUT,349,14262.72,0,0,266399.06,280661.78
No,CASH_OUT,349,359004.87,515138.46,156133.59,631285.47,990290.34
No,TRANSFER,349,482730.04,40589,0,627160.58,1109890.61
No,CASH_OUT,349,159050.22,115704,0,1214907.44,1373957.66
No,TRANSFER,349,548155.19,61241,0,1483669.05,2031824.24
No,CASH_OUT,349,75692.4,54374,0,0,75692.4
No,CASH_OUT,349,552139.32,0,0,3774028.35,4326167.67
No,CASH_OUT,349,260255.91,702,0,0,260255.91
No,CASH_OUT,349,14775.93,0,0,81443.1,96219.03
No,TRANSFER,349,1068847.1,0,0,1289216.64,2358063.74
No,CASH_OUT,349,121688.24,20930.97,0,2332977.95,2454666.19
Yes,TRANSFER,349,1023356.77,1023356.77,0,0,0
Yes,CASH_OUT,349,1023356.77,1023356.77,0,2938478.24,3961835.01
